2025-01-13 04:26:27,INFO,127.0.0.1 - - [13/Jan/2025 04:26:27] "[32mGET /eb8bc3 HTTP/1.1[0m" 302 -
2025-01-13 04:26:32,DEBUG,Getting click count for shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:32,DEBUG,Click count for http://127.0.0.1:5000/eb8bc3 is 1
2025-01-13 04:26:32,INFO,127.0.0.1 - - [13/Jan/2025 04:26:32] "POST /count HTTP/1.1" 200 -
2025-01-13 04:26:37,DEBUG,Rendering index page.
2025-01-13 04:26:37,INFO,127.0.0.1 - - [13/Jan/2025 04:26:37] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:37,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:37,ERROR,Short URL not found.
2025-01-13 04:26:37,INFO,127.0.0.1 - - [13/Jan/2025 04:26:37] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:37,DEBUG,Received URL to shorten: https://www.uol.com.br/
2025-01-13 04:26:37,DEBUG,Shortening URL: https://www.uol.com.br/
2025-01-13 04:26:37,DEBUG,Generated short URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:37,DEBUG,Returning shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:37,INFO,127.0.0.1 - - [13/Jan/2025 04:26:37] "POST /shorten HTTP/1.1" 200 -
2025-01-13 04:26:39,DEBUG,Getting click count for shortened URL: Shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:39,DEBUG,Click count for Shortened URL: http://127.0.0.1:5000/eb8bc3 is 0
2025-01-13 04:26:39,INFO,127.0.0.1 - - [13/Jan/2025 04:26:39] "POST /count HTTP/1.1" 200 -
2025-01-13 04:26:43,DEBUG,Rendering index page.
2025-01-13 04:26:43,INFO,127.0.0.1 - - [13/Jan/2025 04:26:43] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:44,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:44,ERROR,Short URL not found.
2025-01-13 04:26:44,INFO,127.0.0.1 - - [13/Jan/2025 04:26:44] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:44,DEBUG,Received URL to shorten: https://www.uol.com.br/
2025-01-13 04:26:44,DEBUG,Shortening URL: https://www.uol.com.br/
2025-01-13 04:26:44,DEBUG,Generated short URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:44,DEBUG,Returning shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:44,INFO,127.0.0.1 - - [13/Jan/2025 04:26:44] "POST /shorten HTTP/1.1" 200 -
2025-01-13 04:26:47,DEBUG,Retrieving original URL for shortened URL: Shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:47,DEBUG,Found original URL: https://www.uol.com.br/
2025-01-13 04:26:47,INFO,127.0.0.1 - - [13/Jan/2025 04:26:47] "POST /retrieve HTTP/1.1" 200 -
2025-01-13 04:26:51,DEBUG,Rendering index page.
2025-01-13 04:26:51,INFO,127.0.0.1 - - [13/Jan/2025 04:26:51] "GET / HTTP/1.1" 200 -
2025-01-13 04:26:52,DEBUG,Redirecting to original URL for short hash: favicon.ico
2025-01-13 04:26:52,ERROR,Short URL not found.
2025-01-13 04:26:52,INFO,127.0.0.1 - - [13/Jan/2025 04:26:52] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2025-01-13 04:26:52,DEBUG,Received URL to shorten: https://www.uol.com.br/
2025-01-13 04:26:52,DEBUG,Shortening URL: https://www.uol.com.br/
2025-01-13 04:26:52,DEBUG,Generated short URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:52,DEBUG,Returning shortened URL: http://127.0.0.1:5000/eb8bc3
2025-01-13 04:26:52,INFO,127.0.0.1 - - [13/Jan/2025 04:26:52] "POST /shorten HTTP/1.1" 200 -
2025-01-13 04:30:52,INFO, * Detected change in 'C:\\Users\\VictoriaPecciadaSilv\\Website\\revelo_challenge_automation.py', reloading
